id,asset_id,asset_type,transaction_type,description,bo,bo_status,owning_access_group,effective_datetime,node_id,badge_no,serial_no,pallet_no,handed_over_asset,fixed_asset_no,scada_id,condition_rating,condifence_rating,maintenance_specification,bom_part_id,attached_to_asset_id,vehicle_identification_num,license_number,purchase_order_num,location_id,metrology_firmware,nic_firmware,configuration,warranty_expiration_date,warranty_detail,vendor_part_no,owning_access_group_nam,specification,hex_code,field_1,field_2,submitted_datetime,registered_datetime
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 32,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111786,STRC-1111786,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 33,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111787,STRC-1111787,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 34,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111788,STRC-1111788,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 35,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111789,STRC-1111789,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 36,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111790,STRC-1111790,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 37,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111791,STRC-1111791,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 38,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111792,STRC-1111792,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 39,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111793,STRC-1111793,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 40,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111794,STRC-1111794,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 41,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111795,STRC-1111795,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 42,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111796,STRC-1111796,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 43,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111797,STRC-1111797,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 44,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111798,STRC-1111798,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 45,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111799,STRC-1111799,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 46,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111800,STRC-1111800,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 47,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111801,STRC-1111801,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 48,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111802,STRC-1111802,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 49,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111803,STRC-1111803,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 50,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111804,STRC-1111804,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 51,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111805,STRC-1111805,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 52,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111806,STRC-1111806,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 53,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111807,STRC-1111807,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 54,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111808,STRC-1111808,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 55,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111809,STRC-1111809,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 56,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111810,STRC-1111810,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 57,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111811,STRC-1111811,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 58,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111812,STRC-1111812,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 59,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111813,STRC-1111813,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 60,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111814,STRC-1111814,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 61,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111815,STRC-1111815,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 62,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111816,STRC-1111816,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 63,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111817,STRC-1111817,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 64,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111818,STRC-1111818,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 65,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111819,STRC-1111819,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 66,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111820,STRC-1111820,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 67,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111821,STRC-1111821,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 68,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111822,STRC-1111822,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 69,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111823,STRC-1111823,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 70,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111824,STRC-1111824,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 71,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111825,STRC-1111825,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 72,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111826,STRC-1111826,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 73,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111827,STRC-1111827,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 74,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111828,STRC-1111828,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 75,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111829,STRC-1111829,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 76,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111830,STRC-1111830,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 77,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111831,STRC-1111831,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 78,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111832,STRC-1111832,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 79,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111833,STRC-1111833,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 80,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111834,STRC-1111834,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 81,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111835,STRC-1111835,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 82,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111836,STRC-1111836,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 83,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111837,STRC-1111837,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 84,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111838,STRC-1111838,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 85,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111839,STRC-1111839,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 86,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111840,STRC-1111840,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 87,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111841,STRC-1111841,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 88,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111842,STRC-1111842,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 89,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111843,STRC-1111843,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 90,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111844,STRC-1111844,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 91,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111845,STRC-1111845,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 92,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111846,STRC-1111846,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 93,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111847,STRC-1111847,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 94,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111848,STRC-1111848,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 95,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111849,STRC-1111849,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 96,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111850,STRC-1111850,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 97,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111851,STRC-1111851,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 98,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111852,STRC-1111852,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 99,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111853,STRC-1111853,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 100,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111854,STRC-1111854,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 101,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111855,STRC-1111855,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 102,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111856,STRC-1111856,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 103,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111857,STRC-1111857,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 104,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111858,STRC-1111858,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 105,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111859,STRC-1111859,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 106,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111860,STRC-1111860,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,RESERVOIR,ADD,BR 2 (2MG) TEST SIT 107,W1-IOSvcGeneralAsset,INSERVICE,PD-S,2021-01-29T13:45:43+00:00,461395866612,STRC-1111861,STRC-1111861,,N,,,3,1,RESERVOIR-MAINT-PROD-90D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
